     0.0000000     0.0000000
     1.6678205     0.0000200
     3.3356410     0.0000461
     5.0034615     0.0000568
     6.6712819     0.0000476
     8.3391024     0.0000400
    10.0069229     0.0000434
    11.6747434     0.0000452
    13.3425639     0.0000380
    15.0103844     0.0000322
    16.6782048     0.0000354
    18.3460253     0.0000379
    20.0138458     0.0000289
    21.6816663     0.0000157
    23.3494868     0.0000131
    25.0173073     0.0000241
    26.6851277     0.0000406
    28.3529482     0.0000567
    30.0207687     0.0000698
    31.6885892     0.0000745
    33.3564097     0.0000685
    35.0242302     0.0000607
    36.6920506     0.0000622
    38.3598711     0.0000702
    40.0276916     0.0000721
    41.6955121     0.0000640
    43.3633326     0.0000527
    45.0311531     0.0000419
    46.6989735     0.0000316
    48.3667940     0.0000304
    50.0346145     0.0000487
    51.7024350     0.0000746
    53.3702555     0.0000787
    55.0380760     0.0000526
    56.7058964     0.0000255
    58.3737169     0.0000282
    60.0415374     0.0000556
    61.7093579     0.0000803
    63.3771784     0.0000874
    65.0449989     0.0000795
    66.7128193     0.0000605
    68.3806398     0.0000373
    70.0484603     0.0000273
    71.7162808     0.0000396
    73.3841013     0.0000549
    75.0519218     0.0000493
    76.7197422     0.0000307
    78.3875627     0.0000272
    80.0553832     0.0000415
    81.7232037     0.0000488
    83.3910242     0.0000393
    85.0588447     0.0000329
    86.7266651     0.0000432
    88.3944856     0.0000556
    90.0623061     0.0000563
    91.7301266     0.0000560
    93.3979471     0.0000711
    95.0657676     0.0000958
    96.7335881     0.0001121
    98.4014085     0.0001118
   100.0692290     0.0000981
   101.7370495     0.0000761
   103.4048700     0.0000531
   105.0726905     0.0000381
   106.7405110     0.0000311
   108.4083314     0.0000250
   110.0761519     0.0000186
   111.7439724     0.0000173
   113.4117929     0.0000184
   115.0796134     0.0000143
   116.7474339     0.0000095
   118.4152543     0.0000153
   120.0830748     0.0000250
   121.7508953     0.0000215
   123.4187158     0.0000111
   125.0865363     0.0000216
   126.7543568     0.0000555
   128.4221772     0.0000787
   130.0899977     0.0000679
   131.7578182     0.0000414
   133.4256387     0.0000257
   135.0934592     0.0000196
   136.7612797     0.0000112
   138.4291001     0.0000049
   140.0969206     0.0000098
   141.7647411     0.0000205
   143.4325616     0.0000296
   145.1003821     0.0000381
   146.7682026     0.0000416
   148.4360230     0.0000284
   150.1038435     0.0000081
   151.7716640     0.0000112
   153.4394845     0.0000467
   155.1073050     0.0000868
   156.7751255     0.0001129
   158.4429459     0.0001406
   160.1107664     0.0001764
   161.7785869     0.0001872
   163.4464074     0.0001476
   165.1142279     0.0000865
   166.7820484     0.0000499
   168.4498688     0.0000415
   170.1176893     0.0000354
   171.7855098     0.0000253
   173.4533303     0.0000232
   175.1211508     0.0000270
   176.7889713     0.0000238
   178.4567917     0.0000159
   180.1246122     0.0000172
   181.7924327     0.0000289
   183.4602532     0.0000395
   185.1280737     0.0000408
   186.7958942     0.0000355
   188.4637147     0.0000425
   190.1315351     0.0000876
   191.7993556     0.0001619
   193.4671761     0.0002027
   195.1349966     0.0001612
   196.8028171     0.0000799
   198.4706376     0.0000414
   200.1384580     0.0000498
   201.8062785     0.0000444
   203.4740990     0.0000213
   205.1419195     0.0000379
   206.8097400     0.0000863
   208.4775605     0.0000864
   210.1453809     0.0000353
   211.8132014     0.0000273
   213.4810219     0.0000810
   215.1488424     0.0001024
   216.8166629     0.0000870
   218.4844834     0.0001756
   220.1523038     0.0003977
   221.8201243     0.0005603
   223.4879448     0.0005525
   225.1557653     0.0005589
   226.8235858     0.0007449
   228.4914063     0.0009237
   230.1592267     0.0008333
   231.8270472     0.0005882
   233.4948677     0.0004992
   235.1626882     0.0005492
   236.8305087     0.0004644
   238.4983292     0.0002711
   240.1661496     0.0002993
   241.8339701     0.0005607
   243.5017906     0.0006376
   245.1696111     0.0004098
   246.8374316     0.0004033
   248.5052521     0.0010428
   250.1730725     0.0019356
   251.8408930     0.0023580
   253.5087135     0.0021974
   255.1765340     0.0019156
   256.8443545     0.0017346
   258.5121750     0.0014115
   260.1799954     0.0008324
   261.8478159     0.0003116
   263.5156364     0.0001288
   265.1834569     0.0001503
   266.8512774     0.0001214
   268.5190979     0.0000471
   270.1869183     0.0000602
   271.8547388     0.0001279
   273.5225593     0.0001249
   275.1903798     0.0000658
   276.8582003     0.0000603
   278.5260208     0.0001148
   280.1938412     0.0001454
   281.8616617     0.0001300
   283.5294822     0.0001146
   285.1973027     0.0001100
